Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,PowerTotal
3/17/2023,2:14 AM,15.22,-2.78,29,NNE,2.74,10.46,979.34,0,0,0,0,0.116258562
3/17/2023,2:19 AM,15.22,-2.61,29,NNE,2.41,9.98,979.34,0,0,0,0,-0.01384086
3/17/2023,2:24 AM,15.28,-2.67,29,NNE,3.22,10.3,979.34,0,0,0,0,-0.014668618
3/17/2023,2:29 AM,15.44,-2.5,29,North,3.38,12.07,979.34,0,0,0,0,-0.061975859
3/17/2023,2:34 AM,15.72,-2.39,29,NNE,3.54,15.61,979.34,0,0,0,0,0.16312953
3/17/2023,2:39 AM,15.78,-2.17,29,ENE,3.7,13.68,979.34,0,0,0,0,0.102588242
3/17/2023,2:44 AM,15.94,-2.11,29,,3.7,16.09,979.01,0,0,0,0,-0.11757489
3/17/2023,2:49 AM,15.94,-2,29,NW,4.02,16.25,979.01,0,0,0,0,0.018594321
3/17/2023,2:54 AM,15.89,-1.83,30,North,3.7,14.32,979.01,0,0,0,0,-0.006724728
3/17/2023,2:59 AM,16.11,-1.89,29,,4.67,19.95,979.01,0,0,0,0,0.031438711
3/17/2023,3:04 AM,16.17,-1.61,30,NNE,4.51,16.89,979.01,0,0,0,0,0.03622816
3/17/2023,3:09 AM,16.22,-1.56,30,North,5.31,18.66,979.01,0,0,0,0,-0.013078843
3/17/2023,3:14 AM,16.22,-1.39,30,North,4.83,18.02,979.34,0,0,0,0,0.024022337
3/17/2023,3:19 AM,16.11,-1.5,30,North,4.83,14.64,979.01,0,0,0,0,0.04734096
3/17/2023,3:24 AM,16.11,-1.22,31,NNE,5.47,16.41,979.34,0,0,0,0,-0.022796537
3/17/2023,3:29 AM,16.06,-1.06,31,,4.83,20.11,979.01,0,0,0,0,-0.034414134
3/17/2023,3:34 AM,15.94,-1.11,31,NNE,4.18,13.03,979.01,0,0,0,0,0.006385717
3/17/2023,3:39 AM,15.89,-1.17,31,North,4.34,12.55,979.01,0,0,0,0,0.007555485
3/17/2023,3:44 AM,15.78,-0.89,32,NNE,4.83,17.06,979.01,0,0,0,0,-0.020714925
3/17/2023,3:49 AM,15.83,-0.61,33,NNE,3.22,16.09,979.01,0,0,0,0,0.006566615
3/17/2023,3:54 AM,15.72,-0.44,33,North,4.18,11.58,978.67,0,0,0,0,-0.024872054
3/17/2023,3:59 AM,15.72,-0.11,34,NNE,3.54,13.35,978.67,0,0,0,0,0.041948976
3/17/2023,4:04 AM,15.72,0.17,35,NNE,4.34,13.68,978.67,0,0,0,0,0.064231857
3/17/2023,4:09 AM,15.67,0.61,36,NNE,4.18,11.58,978.33,0,0,0,0,-0.050717689
3/17/2023,4:14 AM,15.72,0.94,37,North,4.67,15.93,978.33,0,0,0,0,0.08461476
3/17/2023,4:19 AM,15.67,1.94,40,,4.34,19.79,978.33,0,0,0,0,0.060641283
3/17/2023,4:24 AM,15.22,3.44,45,NNE,4.83,17.7,977.99,0,0,0,0,-0.214730814
3/17/2023,4:29 AM,14.56,4.44,51,NNE,3.86,13.52,977.99,0,0,0,0,0.038163354
3/17/2023,4:34 AM,14.17,4.67,53,NNE,5.63,13.68,977.99,0,0,0,0,0.041411397
3/17/2023,4:39 AM,13.94,4.72,54,North,4.67,14.32,978.33,0,0,0,0,-0.10818983
3/17/2023,4:44 AM,13.67,5.5,58,NNE,3.54,12.23,978.33,0,0,0,0,-0.020537519
3/17/2023,4:49 AM,13.17,5.89,61,NNE,3.54,14.48,978.67,0,0,0,0,0.019461142
3/17/2023,4:54 AM,13.28,5.61,60,North,4.67,12.55,978.67,0,0,0,0,-0.024248919
3/17/2023,4:59 AM,13.17,6,62,North,4.51,14.32,979.01,0,0,0,0,0.008304846
3/17/2023,5:04 AM,12.83,6.5,65,NNE,3.38,8.85,979.34,0,0,0,0,-0.073429482
3/17/2023,5:09 AM,12.22,7.22,72,NNE,2.9,8.37,979.34,0,0,0,0,-0.006779961
3/17/2023,5:14 AM,11.78,7.61,76,NNE,2.74,6.6,979.34,0,0,0,0,-0.013259378
3/17/2023,5:19 AM,11.44,7.72,78,NNE,2.41,6.76,979.01,0,0,0,0,-0.016464912
3/17/2023,5:24 AM,11.17,8.11,81,NE,1.93,5.63,979.01,0,0,0,0,0.001193821
3/17/2023,5:29 AM,10.83,8.39,85,NNE,2.09,6.28,979.01,0,0,0,0,-0.051620084
3/17/2023,5:34 AM,10.5,8.56,88,SE,1.61,5.63,978.67,0,0,0,0,0.012281156
3/17/2023,5:39 AM,10.28,8.33,88,ENE,1.29,4.18,977.99,0,0,0,0,-0.037632491
3/17/2023,5:44 AM,10.44,8.39,87,NNE,1.61,6.6,977.99,0,0,0,0,0.006772233
3/17/2023,5:49 AM,10.33,8.72,90,ENE,0.64,3.86,977.99,0,0,0,0,-0.042986871
3/17/2023,5:54 AM,10.22,8.94,92,East,1.13,4.02,977.99,0,0,0,0,0.090788324
3/17/2023,5:59 AM,10.11,8.83,92,NE,1.61,5.15,977.99,0,0,0,0,0.045713706
3/17/2023,6:04 AM,10.22,8.83,91,ENE,1.29,3.86,977.65,0,0,0,0,0.036115321
3/17/2023,6:09 AM,10.22,9.06,92,ENE,1.13,4.51,977.65,0,0,0,0,-0.009344239
3/17/2023,6:14 AM,10.22,9.06,93,ENE,0.48,3.7,977.65,0,0,0,0,-0.117083483
3/17/2023,6:19 AM,10.22,9.06,93,ENE,0.48,3.86,977.65,0,0,0,0,0.049403496
3/17/2023,6:24 AM,10.11,9.11,94,East,1.29,4.02,977.31,0,0,0,0,0.020296265
3/17/2023,6:29 AM,10.17,9.06,93,NNE,1.61,6.92,977.31,0,0,0,0,0.020548918
3/17/2023,6:34 AM,10.39,9.06,91,NE,2.41,8.21,977.31,0,0,0,0,0.005561202
3/17/2023,6:39 AM,10.72,9.17,90,NNE,1.77,7.08,977.31,0,0,0,0,-0.069825201
3/17/2023,6:44 AM,10.83,9.33,91,NNE,2.57,8.53,977.31,0,0,0,0,-0.014587996
3/17/2023,6:49 AM,10.89,9.56,92,NNE,2.41,7.24,977.31,0,0,0,0,-0.066571188
3/17/2023,6:54 AM,10.94,9.72,92,NE,2.9,10.14,977.31,0,0,0,0,-0.057242742
3/17/2023,6:59 AM,11.11,9.83,92,NNE,3.06,10.46,977.31,0,0,0,0,-0.007238805
3/17/2023,7:04 AM,11.22,10,92,NNE,2.41,9.49,976.97,0,0,0,0,0.032705342
3/17/2023,7:09 AM,11.28,10.11,92,NE,4.18,13.19,976.97,0,0,0,0,-0.00398428
3/17/2023,7:14 AM,11.39,10.22,92,North,2.41,15.61,976.97,0,0,0,0,0.012880457
3/17/2023,7:19 AM,11.39,10.28,93,NNE,3.22,12.39,976.63,0,0,0,0,-0.075161756
3/17/2023,7:24 AM,11.39,10.28,93,NNE,2.57,11.91,976.63,0,0,0,0,0.003759727
3/17/2023,7:29 AM,11.44,10.33,93,NNE,2.74,14.32,976.97,0,0,0,0,-0.009202579
3/17/2023,7:34 AM,11.5,10.39,93,NNE,2.74,14.16,976.63,0,0,0,0.1,0.056698767
3/17/2023,7:39 AM,11.5,10.44,94,NNE,3.06,12.39,976.97,0,0,0,0.2,-0.072947851
3/17/2023,7:44 AM,11.56,10.5,94,North,3.22,10.3,976.97,0,0,0,0.6,0.113756106
3/17/2023,7:49 AM,11.61,10.56,94,NNE,4.99,12.39,976.97,0,0,0,1,0.196222309
3/17/2023,7:54 AM,11.61,10.61,94,NE,4.18,13.35,976.97,0,0,0,1.7,0.332349615
3/17/2023,7:59 AM,11.56,10.78,95,NNE,4.02,15.12,976.97,0,0,0,2.1,0.344689996
3/17/2023,8:04 AM,11.61,10.78,95,NNE,4.51,15.61,976.63,0,0,0,2.8,0.498018211
3/17/2023,8:09 AM,11.72,10.89,95,North,4.34,13.52,976.63,0,0,0,5.7,1.070947884
3/17/2023,8:14 AM,11.72,10.89,95,NNE,4.51,11.58,976.63,0,0,0,6.7,1.264001245
3/17/2023,8:19 AM,11.72,11.06,96,NNE,4.34,16.09,976.3,0,0,0,8.8,1.575155142
3/17/2023,8:24 AM,11.72,11.11,96,NE,2.41,10.46,976.3,0,0,0,6.6,1.251678457
3/17/2023,8:29 AM,11.72,11.11,96,NE,2.57,12.23,976.3,0,0,0,11.5,2.179104355
3/17/2023,8:34 AM,11.72,11.17,96,NNE,3.22,11.75,976.3,0,0,0,12.9,2.320717141
3/17/2023,8:39 AM,11.78,11.22,96,NNE,2.9,10.78,976.3,0,0,0,21.7,4.168935732
3/17/2023,8:44 AM,11.89,11.28,96,NNE,2.74,8.21,976.3,0,0,0,23.4,4.429280037
3/17/2023,8:49 AM,11.94,11.33,96,NNE,3.06,9.17,976.3,0,0,0,21.9,4.136457088
3/17/2023,8:54 AM,12.11,11.5,96,,2.74,8.37,976.3,0,0,0,16,3.037074376
3/17/2023,8:59 AM,12.17,11.33,95,NE,2.74,10.94,976.3,0,0,0,24.2,4.584019338
3/17/2023,9:04 AM,12.22,11.44,95,,3.22,8.53,976.3,0,0,0,26.4,4.868927447
3/17/2023,9:09 AM,12.33,11.56,95,North,2.9,11.75,976.3,0,0,0,58.9,11.10372225
3/17/2023,9:14 AM,12.5,11.56,94,NNE,4.02,16.25,976.3,0,0,0,83.4,15.69976372
3/17/2023,9:19 AM,12.72,11.67,93,North,4.18,14.48,975.96,0,0,0,84.2,15.88490664
3/17/2023,9:24 AM,12.78,11.72,93,NW,3.22,15.93,975.96,0,0,0,64.6,12.16880621
3/17/2023,9:29 AM,12.83,11.67,92,North,4.02,11.1,975.62,0,0,0,105.2,19.80751122
3/17/2023,9:34 AM,13.06,11.67,91,,3.7,11.42,975.62,0,0,1,121.6,22.93080979
3/17/2023,9:39 AM,13.22,11.72,91,NNE,3.38,11.42,975.62,0,0,0,105.8,19.9430882
3/17/2023,9:44 AM,13.28,11.72,90,NNE,3.22,11.75,975.62,0,0,0,96.5,18.20148163
3/17/2023,9:49 AM,13.33,11.72,90,NNE,4.67,18.02,975.62,0,0,0,92.7,17.40289028
3/17/2023,9:54 AM,13.39,11.72,90,NNE,3.7,16.09,975.96,0,0,0,49.9,9.415899853
3/17/2023,9:59 AM,13.39,11.67,89,NNE,4.02,13.03,975.96,0,0,0,57.9,10.91448494
3/17/2023,10:04 AM,13.39,11.72,90,NNE,3.7,8.85,975.62,0,0,0,71.7,13.5100882
3/17/2023,10:09 AM,13.5,11.72,89,NNE,3.38,10.3,975.62,0,0,0,78.4,14.88184364
3/17/2023,10:14 AM,13.61,11.78,89,NNE,3.86,16.25,975.62,0,0,1,112.3,21.13208448
3/17/2023,10:19 AM,13.72,11.72,88,,5.31,14.64,975.62,0,0,0,63.7,11.96684668
3/17/2023,10:24 AM,13.72,11.78,88,NNE,4.02,13.52,975.62,0,0,0,68.9,12.98826124
3/17/2023,10:29 AM,13.72,11.83,89,NNE,3.7,12.55,975.28,0,0,0,86.9,16.35385705
3/17/2023,10:34 AM,13.78,12,89,NNE,3.22,16.73,975.62,0,0,0,79.9,15.12050413
3/17/2023,10:39 AM,13.78,12,89,NNE,3.54,12.55,975.62,0,0,0,77.4,14.5914996
3/17/2023,10:44 AM,13.83,12.06,89,NNE,3.86,18.66,975.62,0,0,0,69.3,13.06454681
3/17/2023,10:49 AM,13.89,12.11,89,NNE,3.86,14.96,975.28,0,0,0,75,14.17111034
3/17/2023,10:54 AM,13.89,12.17,89,NNE,3.38,11.42,975.62,0,0,0,101.6,19.07557069
3/17/2023,10:59 AM,14,12.28,89,North,3.22,11.58,975.28,0,0,0,96.3,18.19992569
3/17/2023,11:04 AM,14.06,12.33,90,NE,3.54,10.14,975.28,0,0,1,134.8,25.43593816
3/17/2023,11:09 AM,14.28,12.56,89,North,2.25,8.21,975.28,0,0,1,124.7,23.40127512
3/17/2023,11:14 AM,14.39,12.56,89,North,4.02,13.19,975.28,0,0,1,125.5,23.65940764
3/17/2023,11:19 AM,14.28,12.67,90,NNE,2.9,17.38,975.28,0,0,0,89,16.87187872
3/17/2023,11:24 AM,14.22,12.67,90,NNE,3.22,11.1,975.28,0,0,1,122.3,23.04083581
3/17/2023,11:29 AM,14.28,12.72,90,North,3.54,13.03,974.94,0,0,1,118.2,22.28570584
3/17/2023,11:34 AM,14.28,12.78,90,NNE,3.7,11.58,974.6,0,0,1,122,22.97587064
3/17/2023,11:39 AM,14.39,12.78,90,,3.54,11.91,974.6,0,0,1,118.5,22.33405147
3/17/2023,11:44 AM,14.39,12.67,89,North,3.38,13.68,974.6,0,0,1,115.9,21.85320151
3/17/2023,11:49 AM,14.5,12.72,89,North,2.74,9.49,974.94,0,0,1,109.5,20.58332668
3/17/2023,11:54 AM,14.56,12.78,89,NNE,3.7,11.91,974.94,0,0,1,160.3,30.32501694
3/17/2023,11:59 AM,14.72,12.78,88,North,3.38,12.23,974.6,0,0,1,139.9,26.37702383
3/17/2023,12:04 PM,14.83,12.83,88,North,3.22,8.53,974.6,0,0,1,112.2,21.25552588
3/17/2023,12:09 PM,15.06,12.94,87,NNE,3.86,15.12,974.6,0,0,1,133.3,24.95468719
3/17/2023,12:14 PM,15.22,13.11,87,NNE,4.02,11.26,974.6,0,0,0,106.7,20.14695674
3/17/2023,12:19 PM,15.28,13.22,87,NNE,4.51,13.35,974.6,0,0,1,201,37.88327023
3/17/2023,12:24 PM,15.5,13.33,87,,6.44,17.86,974.6,0,0,1,193.9,36.39016318
3/17/2023,12:29 PM,15.67,13.39,86,NNE,5.47,16.09,974.6,0,0,1,188,35.4326123
3/17/2023,12:34 PM,15.61,13.44,87,North,5.31,17.86,974.6,0,0,0,76.9,14.47687307
3/17/2023,12:39 PM,15.5,13.5,88,NNE,3.7,11.91,974.6,0,0,1,148.8,28.21237999
3/17/2023,12:44 PM,15.61,13.56,88,North,4.99,19.47,974.94,0,0,1,117.3,22.04056151
3/17/2023,12:49 PM,15.39,13.72,90,NNE,5.15,14.64,974.6,0,0,1,153.1,28.9004112
3/17/2023,12:54 PM,15.28,13.78,90,NNE,5.15,17.7,974.26,0,0,1,168,31.6613992
3/17/2023,12:59 PM,15.44,13.83,90,NNW,3.7,20.11,974.26,0,0,1,172.1,32.38925625
3/17/2023,1:04 PM,15.61,13.89,90,North,3.7,13.03,974.6,0,0,1,154.7,29.05195104
3/17/2023,1:09 PM,15.72,13.83,89,,4.83,16.73,974.6,0,0,1,133.2,25.26953236
3/17/2023,1:14 PM,15.83,13.89,88,WSW,4.02,15.61,974.26,0,0,2,236.8,44.63052464
3/17/2023,1:19 PM,16.06,14,87,NNE,6.44,22.85,974.26,0,0,1,147,27.45115833
3/17/2023,1:24 PM,16.06,13.94,87,NNE,5.47,25.1,974.26,0,0,0,104,19.58762216
3/17/2023,1:29 PM,16.11,13.94,87,North,6.28,25.26,974.26,0,0,1,116.5,21.91485879
3/17/2023,1:34 PM,16.22,14.11,87,NNE,4.18,13.68,974.26,0,0,2,236.2,44.476292
3/17/2023,1:39 PM,16.44,14.22,86,NNE,4.83,14.32,973.93,0,0,2,219.3,41.37536865
3/17/2023,1:44 PM,16.56,14.17,86,,7.24,23.01,973.93,0,0,1,198.9,37.48655533
3/17/2023,1:49 PM,16.67,14.17,85,NNE,5.95,19.95,973.93,0,0,1,188.1,35.38996749
3/17/2023,1:54 PM,16.83,14.17,84,North,4.67,16.57,973.93,0,0,3,340.6,64.21864848
3/17/2023,1:59 PM,17.22,14.28,83,NNE,5.79,18.83,973.93,0,0,3,351.1,66.19331798
3/17/2023,2:04 PM,17.28,14.22,82,North,5.79,22.04,973.93,0,0,2,221.2,41.651624
3/17/2023,2:09 PM,17.22,14.17,82,North,4.99,20.27,973.93,0,0,1,146.7,27.64935636
3/17/2023,2:14 PM,17.06,14.06,83,,5.31,13.84,974.26,0,0,1,133.5,25.16748164
3/17/2023,2:19 PM,17.06,14.06,83,NNE,4.67,16.41,974.26,0,0,1,168.3,31.70589128
3/17/2023,2:24 PM,17.11,14.11,83,NNE,4.02,11.91,973.93,0,0,1,168.4,31.74946833
3/17/2023,2:29 PM,17.11,14.11,83,NNE,4.51,15.29,974.26,0,0,1,152.9,28.84804704
3/17/2023,2:34 PM,17.06,13.94,82,North,5.79,28.32,973.93,0,0,1,145.9,27.52705494
3/17/2023,2:39 PM,17.11,13.89,82,North,7.56,23.33,973.93,0,0,2,311.8,58.80780463
3/17/2023,2:44 PM,17.39,14,81,North,5.79,20.27,973.59,0,0,2,318.8,60.06262652
3/17/2023,2:49 PM,17.5,14.11,80,North,5.63,29.28,973.59,0,0,2,223.4,42.10490609
3/17/2023,2:54 PM,17.44,14.11,81,NNE,5.47,21.72,973.59,0,0,1,213.8,40.26061738
3/17/2023,2:59 PM,17.33,14,81,NE,4.99,20.11,973.59,0,0,1,145.3,27.3940274
3/17/2023,3:04 PM,17.17,14.06,82,,7.24,21.72,974.26,0,0,1,117.4,22.210477
3/17/2023,3:09 PM,14,12.78,92,NNW,7.72,24.62,974.6,0,0,1,121,22.82260312
3/17/2023,3:14 PM,12.83,11.94,95,West,5.79,19.63,974.26,0,0,0,98.7,18.58830962
3/17/2023,3:19 PM,12.33,11.44,94,NNE,6.44,19.79,974.6,0,0,1,108,20.35746793
3/17/2023,3:24 PM,12.22,11.28,94,NNE,5.63,18.5,974.6,0,0,1,110.9,20.88840447
3/17/2023,3:29 PM,12.22,11.28,94,NE,4.18,14.96,974.6,0,0,1,126.1,23.75272485
3/17/2023,3:34 PM,12.17,11.22,94,ENE,4.51,13.52,974.6,0,0,1,115.6,21.80459738
3/17/2023,3:39 PM,12.17,11.06,93,NNW,3.54,11.58,974.6,0,0,1,115.6,21.79264652
3/17/2023,3:44 PM,12.11,10.89,92,NNW,4.67,13.52,974.94,0,0,0,95.2,17.9552668
3/17/2023,3:49 PM,11.89,10.72,92,NNE,4.67,9.49,974.94,0,0,0,65,12.15703
3/17/2023,3:54 PM,11.67,10.39,92,North,4.02,13.19,974.6,0,0,0,78.1,14.7390442
3/17/2023,3:59 PM,11.56,10.33,92,NNW,4.02,11.26,974.6,0,0,0,96.6,18.20121535
3/17/2023,4:04 PM,11.5,10.33,93,NE,3.06,11.42,974.6,0,0,0,98.9,18.64830292
3/17/2023,4:09 PM,11.44,10.11,91,NNW,4.18,12.07,974.94,0,0,0,82.3,15.57338667
3/17/2023,4:14 PM,11.28,9.94,91,,3.7,11.26,975.28,0,0,0,91.1,17.3455062
3/17/2023,4:19 PM,11.11,9.72,91,North,5.15,18.18,975.28,0,0,0,71.3,13.50511808
3/17/2023,4:24 PM,10.83,9.39,91,NNW,5.15,16.25,975.28,0,0,0,84.5,15.92815543
3/17/2023,4:29 PM,10.61,9.33,92,,3.06,9.81,975.28,0,0,0,100.7,18.99794251
3/17/2023,4:34 PM,10.61,9.39,92,NNE,2.57,7.24,975.28,0,0,0,103.8,19.56060119
3/17/2023,4:39 PM,10.44,9.11,91,NNE,2.9,9.33,975.62,0,0,0,55.6,10.48225283
3/17/2023,4:44 PM,10.22,8.83,91,NNE,3.38,8.37,975.96,0,0,0,55.6,10.48060707
3/17/2023,4:49 PM,10.11,8.78,92,NNE,4.18,11.1,976.3,0,0,0,60.1,11.20688361
3/17/2023,4:54 PM,9.89,8.5,91,NNE,4.67,12.87,976.3,0,0,0,53,10.05963716
3/17/2023,4:59 PM,9.78,8.33,91,NNE,3.54,10.94,976.63,0,0,0,53.3,10.00115848
3/17/2023,5:04 PM,9.72,8.22,91,NNE,4.18,14,976.63,0,0,0,58.3,10.98057899
3/17/2023,5:09 PM,9.72,8.17,91,NNE,2.74,8.37,976.63,0,0,0,53.8,10.14703888
3/17/2023,5:14 PM,9.56,7.72,89,NNE,4.34,10.14,976.97,0,0,0,40.4,7.830181079
3/17/2023,5:19 PM,9.28,7.33,88,North,5.31,15.12,977.31,0,0,0,43.8,8.296506842
3/17/2023,5:24 PM,9.17,7.28,89,North,4.02,12.71,977.31,0,0,0,51.3,9.626814083
3/17/2023,5:29 PM,9,7.22,88,North,4.18,11.42,977.31,0,0,0,52.9,9.877893625
3/17/2023,5:34 PM,8.94,7.28,89,North,3.06,7.88,977.65,0,0,0,46.7,8.786458377
3/17/2023,5:39 PM,8.83,7.06,89,North,3.7,8.21,977.65,0,0,0,31.6,5.889365751
3/17/2023,5:44 PM,8.78,6.94,89,ENE,2.57,9.01,977.65,0,0,0,25.3,4.736173422
3/17/2023,5:49 PM,8.67,6.83,88,NNE,3.7,8.85,977.99,0,0,0,18.6,3.409013516
3/17/2023,5:54 PM,8.5,6.61,88,NNE,3.38,8.85,977.99,0,0,0,15.9,3.132400731
3/17/2023,5:59 PM,8.39,6.72,89,NNE,2.9,6.6,977.99,0,0,0,14.4,2.698302905
3/17/2023,6:04 PM,8.28,6.5,88,NNE,3.38,10.94,978.33,0,0,0,12.6,2.324583444
3/17/2023,6:09 PM,8.22,6.39,88,NNW,3.38,10.78,978.33,0,0,0,11.4,2.271384847
3/17/2023,6:14 PM,8.06,6.17,88,NNE,3.7,12.07,978.33,0,0,0,11.8,2.241762234
3/17/2023,6:19 PM,7.94,6.06,88,NE,3.22,9.81,978.33,0,0,0,11.4,2.082638566
3/17/2023,6:24 PM,7.83,6,88,North,3.22,11.75,978.67,0,0,0,9.9,1.873826825
3/17/2023,6:29 PM,7.72,5.83,88,NNW,3.22,9.81,978.67,0,0,0,10,2.010925681
3/17/2023,6:34 PM,7.72,6.06,89,NNE,1.93,7.08,978.67,0,0,0,10.1,1.747438883
3/17/2023,6:39 PM,7.72,6,89,NNE,3.38,10.46,978.67,0,0,0,9.5,1.705278223
3/17/2023,6:44 PM,7.67,5.94,89,NNE,1.13,7.08,978.67,0,0,0,8.1,1.709586463
3/17/2023,6:49 PM,7.67,5.83,88,ENE,2.9,7.88,979.01,0,0,0,8.1,1.553050688
3/17/2023,6:54 PM,7.67,5.61,87,East,1.93,7.08,979.01,0,0,0,7.9,1.504337118
3/17/2023,6:59 PM,7.61,5.61,87,NE,1.61,4.99,979.01,0,0,0,7.2,1.394092086
3/17/2023,7:04 PM,7.61,5.33,86,ENE,1.77,6.28,979.01,0,0,0,6.4,1.223739302
3/17/2023,7:09 PM,7.39,5.11,85,NNE,2.09,6.11,979.34,0,0,0,4.8,0.901287781
3/17/2023,7:14 PM,7.39,5.17,86,ESE,2.74,8.04,979.34,0,0,0,4,0.817287383
3/17/2023,7:19 PM,7.28,5.17,87,ESE,2.09,8.21,979.01,0,0,0,2.7,0.559135709
3/17/2023,7:24 PM,7.22,5.11,86,ENE,2.57,6.28,979.34,0,0,0,2.5,0.480734414
3/17/2023,7:29 PM,7.06,4.83,86,East,2.9,8.85,979.34,0,0,0,2,0.428357773
3/17/2023,7:34 PM,7,4.78,86,ENE,2.74,8.53,979.34,0,0,0,1.3,0.277938654
3/17/2023,7:39 PM,7,4.61,85,NE,3.54,10.14,979.68,0,0,0,1,0.17468062
3/17/2023,7:44 PM,6.89,4.56,85,East,3.38,8.85,979.68,0,0,0,0.7,0.151500077
3/17/2023,7:49 PM,6.83,4.72,86,NE,2.09,6.44,979.68,0,0,0,0.5,0.07756202
3/17/2023,7:54 PM,6.78,4.56,85,ENE,2.74,7.56,979.68,0,0,0,0.2,0.069948685
3/17/2023,7:59 PM,6.72,4.39,85,ESE,4.99,10.14,979.68,0,0,0,0.1,0.033496918
3/17/2023,8:04 PM,6.61,4.22,85,ESE,4.67,13.84,980.02,0,0,0,0,-0.036698575
3/17/2023,8:08 PM,6.5,4.06,84,ESE,4.02,14.64,980.02,0,0,0,0,0.019519946
3/17/2023,9:59 PM,5,1.5,78,ESE,2.09,16.25,982.39,0,0,0,0,0.070049994
3/17/2023,10:04 PM,4.89,1,76,East,5.63,14.64,982.73,0,0,0,0,0.083469955
3/17/2023,10:09 PM,4.78,0.89,76,ESE,4.83,11.58,982.73,0,0,0,0,0.008639329
3/17/2023,10:14 PM,4.67,0.67,76,East,4.02,11.58,982.73,0,0,0,0,0.015503844
3/17/2023,10:19 PM,4.67,0.78,76,ESE,4.34,10.14,982.73,0,0,0,0,0.072351907
3/17/2023,10:24 PM,4.61,0.67,76,East,4.02,9.81,983.07,0,0,0,0,0.040606477
3/17/2023,10:29 PM,4.5,0.39,75,ESE,4.51,13.03,983.07,0,0,0,0,-0.078504834
3/17/2023,10:34 PM,4.39,0.33,75,East,3.86,10.14,983.07,0,0,0,0,-0.000226095
3/17/2023,10:39 PM,4.28,0.17,75,ESE,3.54,10.14,983.07,0,0,0,0,0.076081564
3/17/2023,10:44 PM,4.28,0,74,NNE,3.22,9.81,983.07,0,0,0,0,0.019665341
3/17/2023,10:49 PM,4.22,0.17,75,South,3.22,9.65,983.07,0,0,0,0,0.017380731
3/17/2023,10:54 PM,4.22,0.22,75,SE,4.34,11.75,983.41,0,0,0,0,0.00623051
3/17/2023,10:59 PM,4.17,-0.06,74,ESE,4.18,9.33,983.41,0,0,0,0,-0.003594964
3/17/2023,11:04 PM,4.11,-0.11,74,ESE,2.57,7.24,983.41,0,0,0,0,0.046700089
3/17/2023,11:09 PM,4,-0.28,74,ENE,3.54,8.69,983.41,0,0,0,0,0.010453964
3/17/2023,11:14 PM,3.83,-0.28,75,ENE,2.74,8.21,983.41,0,0,0,0,0.082340055
3/17/2023,11:19 PM,3.78,-0.28,75,East,2.57,7.88,983.41,0,0,0,0,-0.046246566
3/17/2023,11:24 PM,3.67,-0.17,76,East,3.06,7.08,983.41,0,0,0,0,-0.051025489
3/17/2023,11:29 PM,3.61,-0.22,76,East,3.22,8.04,983.41,0,0,0,0,0.00848429
3/17/2023,11:34 PM,3.56,-0.28,76,East,3.22,7.72,983.41,0,0,0,0,0.027548391
3/17/2023,11:39 PM,3.5,-0.28,76,East,3.38,7.4,983.41,0,0,0,0,0.039207946
3/17/2023,11:44 PM,3.39,-0.17,77,East,3.06,8.69,983.41,0,0,0,0,-0.015005418
3/17/2023,11:49 PM,3.39,-0.28,77,East,2.9,8.69,983.41,0,0,0,0,0.01432498
3/17/2023,11:54 PM,3.33,-0.33,77,ESE,3.86,7.88,983.41,0,0,0,0,-0.08350073
3/17/2023,11:59 PM,3.28,-0.39,77,East,2.9,8.21,983.41,0,0,0,0,-0.017627415
3/18/2023,12:04 AM,3.28,-0.39,77,ESE,2.41,6.92,983.75,0,0,0,0,-0.07003085
3/18/2023,12:09 AM,3.28,-0.5,76,ENE,3.22,9.33,983.75,0,0,0,0,-0.117252655
3/18/2023,12:14 AM,3.28,-0.67,75,East,3.22,10.14,983.41,0,0,0,0,-0.00467365
3/18/2023,12:19 AM,3.39,-0.56,75,ESE,2.9,8.85,983.41,0,0,0,0,0.013435255
3/18/2023,12:24 AM,3.39,-0.67,75,East,3.22,8.37,983.41,0,0,0,0,-0.003075663
3/18/2023,12:29 AM,3.44,-0.72,74,East,4.34,9.81,983.41,0,0,0,0,0.047378046
3/18/2023,12:34 AM,3.5,-1,73,ENE,4.02,9.65,983.41,0,0,0,0,0.039535355
3/18/2023,12:39 AM,3.5,-0.89,73,East,2.9,9.33,983.41,0,0,0,0,0.021379179
3/18/2023,12:44 AM,3.5,-0.83,73,East,2.9,8.85,983.41,0,0,0,0,-0.092826284
3/18/2023,12:49 AM,3.39,-1.06,73,ENE,2.9,7.56,983.41,0,0,0,0,-0.00184167
3/18/2023,12:54 AM,3.11,-1.17,73,East,3.86,10.62,983.41,0,0,0,0,-0.028900729
3/18/2023,12:59 AM,2.89,-1.5,73,East,2.25,7.56,983.41,0,0,0,0,0.014004408
3/18/2023,1:04 AM,2.72,-1.5,74,East,2.74,7.56,983.41,0,0,0,0,0.082586442
3/18/2023,1:09 AM,2.78,-1.5,74,NE,2.57,7.56,983.41,0,0,0,0,0.035279797
